72310000,Brasília,DF,72310
29050440,Vitória,ES,29050
72630200,Brasília,DF,72630
87200187,Cianorte,PR,87200
50070510,Recife,PE,50070
48860971,Queimadas,BA,48860
76967783,Cacoal,RO,76967
83700971,Araucária,PR,83700
44720991,Miguel Calmon,BA,44720
85010180,Guarapuava,PR,85010
49985970,Santana do São Francisco,SE,49985
55380970,Cachoeirinha,PE,55380
80250085,Curitiba,PR,80250
75091050,Anápolis,GO,75091
64525970,Várzea Grande,PI,64525
58940970,São José de Piranhas,PB,58940
22776010,Rio de Janeiro,RJ,22776
55730970,Bom Jardim,PE,55730
47200970,Remanso,BA,47200
94955030,Cachoeirinha,RS,94955
78705877,Rondonópolis,MT,78705
84031020,Ponta Grossa,PR,84031
33920160,Ribeirão das Neves,MG,33920
64345970,Buriti dos Montes,PI,64345
71968725,Brasília,DF,71968
29714899,Colatina,ES,29714
69975970,Jordão,AC,69975
48800970,Monte Santo,BA,48800
81670000,Curitiba,PR,81670
91450782,Porto Alegre,RS,91450
31255450,Belo Horizonte,MG,31255
56230970,Exu,PE,56230
78056403,Cuiabá,MT,78056
13913014,Jaguariúna,SP,13913
56220970,Bodocó,PE,56220
35436970,Guaraciaba,MG,35436
34940971,Morro Vermelho,MG,34940
35628970,Morada Nova de Minas,MG,35628
35502569,Divinópolis,MG,35502
51111000,Recife,PE,51111
27345430,Barra Mansa,RJ,27345
78080535,Cuiabá,MT,78080
37275970,Cristais,MG,37275
74020155,Goiânia,GO,74020
87013025,Maringá,PR,87013
89254394,Jaraguá do Sul,SC,89254
63503290,Iguatu,CE,63503
24736190,São Gonçalo,RJ,24736
27410140,Quatis,RJ,27410
53525034,Abreu e Lima,PE,53525
38439970,Cruzeiro dos Peixotos,MG,38439
68675970,Mãe do Rio,PA,68675
60831145,Fortaleza,CE,60831
24130005,Niterói,RJ,24130
53320632,Olinda,PE,53320
92031040,Canoas,RS,92031
38182800,Araxá,MG,38182
76829268,Porto Velho,RO,76829
13178581,Sumaré,SP,13178
74394255,Goiânia,GO,74394
64216725,Parnaíba,PI,64216
91798500,Porto Alegre,RS,91798
79890970,Itaporã,MS,79890
30855043,Belo Horizonte,MG,30855
76961758,Cacoal,RO,76961
27190990,Piraí,RJ,27190
82120405,Curitiba,PR,82120
85045120,Guarapuava,PR,85045
72500400,Brasília,DF,72500
69307792,Boa Vista,RR,69307
39518973,Serranópolis de Minas,MG,39518
09635010,São Bernardo do Campo,SP,09635
50820121,Recife,PE,50820
74085580,Goiânia,GO,74085
79833000,Dourados,MS,79833
60710620,Fortaleza,CE,60710
63150970,Campos Sales,CE,63150
08558480,Poá,SP,08558
07847030,Franco da Rocha,SP,07847
64215010,Parnaíba,PI,64215
30530720,Belo Horizonte,MG,30530
22783117,Rio de Janeiro,RJ,22783
59066900,Natal,RN,59066
58086005,João Pessoa,PB,58086
88914959,Balneário Arroio do Silva,SC,88914
01407901,São Paulo,SP,01407
76825118,Porto Velho,RO,76825
89145970,José Boiteux,SC,89145
76901708,Ji-Paraná,RO,76901
69101440,Itacoatiara,AM,69101
38689970,Chapada Gaúcha,MG,38689
76811250,Porto Velho,RO,76811
12935990,Vargem,SP,12935
76811770,Porto Velho,RO,76811
12603010,Lorena,SP,12603
59092440,Natal,RN,59092
76829332,Porto Velho,RO,76829
21860570,Rio de Janeiro,RJ,21860
82100273,Curitiba,PR,82100
78664971,Santa Cruz do Xingu,MT,78664
05437010,São Paulo,SP,05437
87053015,Maringá,PR,87053
89983970,Santa Terezinha do Progresso,SC,89983
32285190,Contagem,MG,32285
88730959,São Ludgero,SC,88730
25850971,Paraíba do Sul,RJ,25850
05834010,São Paulo,SP,05834
88330555,Balneário Camboriú,SC,88330
89480970,Major Vieira,SC,89480
54410970,Jaboatão dos Guararapes,PE,54410
95985970,Nova Alvorada,RS,95985
28020800,Campos dos Goytacazes,RJ,28020
72339021,Brasília,DF,72339
74471010,Goiânia,GO,74471
59056374,Natal,RN,59056
76829634,Porto Velho,RO,76829
85902472,Toledo,PR,85902
12917018,Bragança Paulista,SP,12917
79095132,Campo Grande,MS,79095
74215240,Goiânia,GO,74215
93025680,São Leopoldo,RS,93025
85031050,Guarapuava,PR,85031
