46280970,Cordeiros,BA,46280
63910974,Juatama,CE,63910
85940970,Quatro Pontes,PR,85940
37516971,Marmelópolis,MG,37516
58690970,Livramento,PB,58690
89694970,Faxinal dos Guedes,SC,89694
35547970,Carmo da Mata,MG,35547
36913970,Santa Margarida,MG,36913
59510970,Afonso Bezerra,RN,59510
17670970,Quintana,SP,17670
87130971,Ivatuba,PR,87130
73980970,Damianópolis,GO,73980
14825970,Santa Lúcia,SP,14825
27170970,Ipiabas,RJ,27170
73790970,Cavalcante,GO,73790
79940970,Caarapó,MS,79940
26055010,Nova Iguaçu,RJ,26055
87569970,Jangada,PR,87569
87155970,Doutor Camargo,PR,87155
56511000,Arcoverde,PE,56511
76470000,Formoso,GO,76470
87060390,Maringá,PR,87060
05867400,São Paulo,SP,05867
98855970,Entre-Ijuís,RS,98855
95770970,Feliz,RS,95770
46810970,Utinga,BA,46810
45980970,Prado,BA,45980
85708971,Bom Jesus do Sul,PR,85708
45205331,Jequié,BA,45205
76740970,Faina,GO,76740
45910972,Alcobaça,BA,45910
44680970,Ipecaetá,BA,44680
08321078,São Paulo,SP,08321
62660970,Umirim,CE,62660
56130970,Cedro,PE,56130
59987970,Riacho de Santana,RN,59987
56540970,Tupanatinga,PE,56540
62852974,Caponga,CE,62852
64430970,São Pedro do Piauí,PI,64430
64670970,São Julião,PI,64670
35423000,Mariana,MG,35423
12288400,Caçapava,SP,12288
58910970,São João do Rio do Peixe,PB,58910
65150970,Rosário,MA,65150
65665970,São João dos Patos,MA,65665
70054906,Brasília,DF,70054
76908855,Ji-Paraná,RO,76908
69650970,Atalaia do Norte,AM,69650
31749185,Belo Horizonte,MG,31749
29460970,Bom Jesus do Norte,ES,29460
69401830,Manacapuru,AM,69401
79301100,Corumbá,MS,79301
37780970,Caldas,MG,37780
82220005,Curitiba,PR,82220
37926970,Doresópolis,MG,37926
05596000,São Paulo,SP,05596
73005100,Brasília,DF,73005
32115000,Contagem,MG,32115
15102052,São José do Rio Preto,SP,15102
28810970,Boa Esperança,RJ,28810
50050290,Recife,PE,50050
39300970,São Francisco,MG,39300
68906645,Macapá,AP,68906
44095320,Feira de Santana,BA,44095
72235500,Brasília,DF,72235
65918581,Imperatriz,MA,65918
24440410,São Gonçalo,RJ,24440
41386020,Salvador,BA,41386
76829630,Porto Velho,RO,76829
89080024,Indaial,SC,89080
73252200,Brasília,DF,73252
68556000,Xinguara,PA,68556
95605010,Taquara,RS,95605
73814185,Formosa,GO,73814
59609560,Mossoró,RN,59609
74952560,Aparecida de Goiânia,GO,74952
91410400,Porto Alegre,RS,91410
72250500,Brasília,DF,72250
66123020,Belém,PA,66123
32143020,Contagem,MG,32143
69915836,Rio Branco,AC,69915
72600100,Brasília,DF,72600
18406271,Itapeva,SP,18406
72601100,Brasília,DF,72601
74450010,Goiânia,GO,74450
60741580,Fortaleza,CE,60741
59619710,Mossoró,RN,59619
69101035,Itacoatiara,AM,69101
69915182,Rio Branco,AC,69915
78550472,Sinop,MT,78550
81450000,Curitiba,PR,81450
93548052,Novo Hamburgo,RS,93548
13607470,Araras,SP,13607
79072903,Campo Grande,MS,79072
45055900,Vitória da Conquista,BA,45055
95972971,Vespasiano Correa,RS,95972
82415130,Curitiba,PR,82415
88370114,Navegantes,SC,88370
57037295,Maceió,AL,57037
75635000,Cromínia,GO,75635
53442196,Paulista,PE,53442
60125220,Fortaleza,CE,60125
98270970,Pejuçara,RS,98270
12020160,Taubaté,SP,12020
86690970,Colorado,PR,86690
69043028,Manaus,AM,69043
76964550,Cacoal,RO,76964
74921207,Aparecida de Goiânia,GO,74921
32628420,Betim,MG,32628
09171125,Santo André,SP,09171
53431166,Paulista,PE,53431
60442108,Fortaleza,CE,60442
76870658,Ariquemes,RO,76870
15740970,Dolcinópolis,SP,15740
76824336,Porto Velho,RO,76824
76590970,São Miguel do Araguaia,GO,76590
19026020,Presidente Prudente,SP,19026
31748043,Belo Horizonte,MG,31748
68901283,Macapá,AP,68901
17210109,Jaú,SP,17210
86945970,São Pedro do Ivaí,PR,86945
89198970,Rio do Campo,SC,89198
29907570,Linhares,ES,29907
