91349900,Porto Alegre,RS,91349
22450220,Rio de Janeiro,RJ,22450
41213875,Salvador,BA,41213
71965000,Brasília,DF,71965
75170000,Goianápolis,GO,75170
99560970,Sarandi,RS,99560
88770970,Imaruí,SC,88770
36016903,Juiz de Fora,MG,36016
53150009,Olinda,PE,53150
77704970,Tupirama,TO,77704
26092030,Nova Iguaçu,RJ,26092
77390970,São Valério da Natividade,TO,77390
96765971,Sentinela do Sul,RS,96765
89805262,Chapecó,SC,89805
96077134,Pelotas,RS,96077
86470970,Jundiaí do Sul,PR,86470
13879002,São João da Boa Vista,SP,13879
09671020,São Bernardo do Campo,SP,09671
89663970,Ouro,SC,89663
13475800,Americana,SP,13475
76820276,Porto Velho,RO,76820
15045510,São José do Rio Preto,SP,15045
29903083,Linhares,ES,29903
16305028,Penápolis,SP,16305
19770970,Oscar Bressane,SP,19770
38402264,Uberlândia,MG,38402
78030005,Cuiabá,MT,78030
38425407,Uberlândia,MG,38425
47815054,Barreiras,BA,47815
11025903,Santos,SP,11025
29118200,Vila Velha,ES,29118
49066290,Aracaju,SE,49066
63133100,Crato,CE,63133
44960971,Ibititá,BA,44960
26167240,Belford Roxo,RJ,26167
81110030,Curitiba,PR,81110
26051463,Nova Iguaçu,RJ,26051
25065172,Duque de Caxias,RJ,25065
25985100,Teresópolis,RJ,25985
78553573,Sinop,MT,78553
58778970,Aguiar,PB,58778
44660970,Serra Preta,BA,44660
28944770,São Pedro da Aldeia,RJ,28944
45740970,Floresta Azul,BA,45740
43850970,São Sebastião do Passé,BA,43850
48540970,Jeremoabo,BA,48540
59594970,Jandaíra,RN,59594
69103276,Itacoatiara,AM,69103
45585992,Itagibá,BA,45585
58970970,Conceição,PB,58970
85602010,Francisco Beltrão,PR,85602
64758970,Queimada Nova,PI,64758
58102655,Cabedelo,PB,58102
65063806,São Luís,MA,65063
88524715,Lages,SC,88524
62920970,Quixeré,CE,62920
76960260,Cacoal,RO,76960
65850970,Mirador,MA,65850
76963508,Cacoal,RO,76963
63165970,Nova Olinda,CE,63165
16202348,Birigüi,SP,16202
23032050,Rio de Janeiro,RJ,23032
68280970,Faro,PA,68280
64923970,Alvorada do Gurguéia,PI,64923
09110901,Santo André,SP,09110
69490970,Maraã,AM,69490
68637970,Ipixuna do Pará,PA,68637
14402075,Franca,SP,14402
76824074,Porto Velho,RO,76824
40080002,Salvador,BA,40080
35123970,Capitão Andrade,MG,35123
69017201,Manaus,AM,69017
21910097,Rio de Janeiro,RJ,21910
48604000,Paulo Afonso,BA,48604
90540060,Porto Alegre,RS,90540
39716970,Divino de Virgolândia,MG,39716
35830970,Jaboticatubas,MG,35830
29345970,Marataízes,ES,29345
94495020,Viamão,RS,94495
92425056,Canoas,RS,92425
60861211,Fortaleza,CE,60861
36780970,Astolfo Dutra,MG,36780
14875275,Jaboticabal,SP,14875
18460067,Itararé,SP,18460
81870010,Curitiba,PR,81870
63030781,Juazeiro do Norte,CE,63030
25050009,Duque de Caxias,RJ,25050
24435830,São Gonçalo,RJ,24435
39650970,Minas Novas,MG,39650
86601538,Rolândia,PR,86601
32676158,Betim,MG,32676
41270284,Salvador,BA,41270
06818907,Embu das Artes,SP,06818
18143831,São Roque,SP,18143
21370540,Rio de Janeiro,RJ,21370
37205020,Lavras,MG,37205
94197013,Gravataí,RS,94197
38421659,Uberlândia,MG,38421
23025510,Rio de Janeiro,RJ,23025
31910045,Belo Horizonte,MG,31910
47811635,Barreiras,BA,47811
74045010,Goiânia,GO,74045
42807235,Camaçari,BA,42807
09672040,São Bernardo do Campo,SP,09672
76490000,Mara Rosa,GO,76490
99840970,Sananduva,RS,99840
85845970,Vera Cruz do Oeste,PR,85845
96408000,Bagé,RS,96408
59626200,Mossoró,RN,59626
94965150,Cachoeirinha,RS,94965
85570970,São João,PR,85570
77425540,Gurupi,TO,77425
75524680,Itumbiara,GO,75524
98765970,Inhacorá,RS,98765
95260970,Nova Roma do Sul,RS,95260
87570970,Francisco Alves,PR,87570
64206260,Parnaíba,PI,64206
61648160,Caucaia,CE,61648
83730972,Contenda,PR,83730
32640805,Betim,MG,32640
12940346,Atibaia,SP,12940
98850970,Vitória das Missões,RS,98850
89834972,Ouro Verde,SC,89834
75711626,Catalão,GO,75711
