59578970,Rio do Fogo,RN,59578
55595000,Camela,PE,55595
62930970,Limoeiro do Norte,CE,62930
59905970,Encanto,RN,59905
63640970,Independência,CE,63640
65420970,Timbiras,MA,65420
41635850,Salvador,BA,41635
57220970,Feliz Deserto,AL,57220
29130336,Viana,ES,29130
89711600,Concórdia,SC,89711
65510970,Mata Roma,MA,65510
08880100,Mogi das Cruzes,SP,08880
78739750,Rondonópolis,MT,78739
15720970,Palmeira D'Oeste,SP,15720
85907060,Toledo,PR,85907
76808568,Porto Velho,RO,76808
16075130,Araçatuba,SP,16075
59555970,Bento Fernandes,RN,59555
66914180,Belém,PA,66914
85506329,Pato Branco,PR,85506
62370970,São Benedito,CE,62370
85304593,Laranjeiras do Sul,PR,85304
59668970,Porto do Mangue,RN,59668
89289660,São Bento do Sul,SC,89289
64370970,Prata do Piauí,PI,64370
12315669,Jacareí,SP,12315
68639970,Goianésia do Pará,PA,68639
18303000,Capão Bonito,SP,18303
44005785,Feira de Santana,BA,44005
59032050,Natal,RN,59032
38640975,Riachinho,MG,38640
13483084,Limeira,SP,13483
51030000,Recife,PE,51030
51130180,Recife,PE,51130
09627000,São Bernardo do Campo,SP,09627
93140315,São Leopoldo,RS,93140
09604000,São Bernardo do Campo,SP,09604
62508170,Itapipoca,CE,62508
33855534,Ribeirão das Neves,MG,33855
95082380,Caxias do Sul,RS,95082
09425500,Ribeirão Pires,SP,09425
74487000,Goiânia,GO,74487
09603000,São Bernardo do Campo,SP,09603
76811220,Porto Velho,RO,76811
29630970,Brejetuba,ES,29630
76801458,Porto Velho,RO,76801
85810140,Cascavel,PR,85810
26650971,Engenheiro Paulo de Frontin,RJ,26650
78555753,Sinop,MT,78555
75513789,Itumbiara,GO,75513
39678972,Aricanduva,MG,39678
36213970,Dores de Campos,MG,36213
27534000,Resende,RJ,27534
23902640,Angra dos Reis,RJ,23902
88168385,Biguaçu,SC,88168
29901145,Linhares,ES,29901
39317972,Pintópolis,MG,39317
74430510,Goiânia,GO,74430
97501622,Uruguaiana,RS,97501
76824262,Porto Velho,RO,76824
28430970,Cambuci,RJ,28430
78553649,Sinop,MT,78553
36406473,Conselheiro Lafaiete,MG,36406
60540234,Fortaleza,CE,60540
38307165,Ituiutaba,MG,38307
21940260,Rio de Janeiro,RJ,21940
08506000,Ferraz de Vasconcelos,SP,08506
26062100,Nova Iguaçu,RJ,26062
76813514,Porto Velho,RO,76813
21042000,Rio de Janeiro,RJ,21042
81310400,Curitiba,PR,81310
88309663,Itajaí,SC,88309
51110030,Recife,PE,51110
04423000,São Paulo,SP,04423
13044165,Campinas,SP,13044
95778970,Vale Real,RS,95778
07785540,Cajamar,SP,07785
69103164,Itacoatiara,AM,69103
91110004,Porto Alegre,RS,91110
65630670,Timon,MA,65630
40715536,Salvador,BA,40715
78550338,Sinop,MT,78550
59612300,Mossoró,RN,59612
61627370,Caucaia,CE,61627
25802270,Três Rios,RJ,25802
76876656,Ariquemes,RO,76876
61620343,Caucaia,CE,61620
92010248,Canoas,RS,92010
99034370,Passo Fundo,RS,99034
59633540,Mossoró,RN,59633
17285438,Pederneiras,SP,17285
78132310,Várzea Grande,MT,78132
29026600,Vitória,ES,29026
69005140,Manaus,AM,69005
24457155,São Gonçalo,RJ,24457
89213217,Joinville,SC,89213
89251000,Jaraguá do Sul,SC,89251
81935393,Curitiba,PR,81935
89035198,Blumenau,SC,89035
34650200,Sabará,MG,34650
88139228,Palhoça,SC,88139
45987328,Teixeira de Freitas,BA,45987
60872562,Fortaleza,CE,60872
79907420,Ponta Porã,MS,79907
30150260,Belo Horizonte,MG,30150
36881094,Muriaé,MG,36881
76964180,Cacoal,RO,76964
99070445,Passo Fundo,RS,99070
90050190,Porto Alegre,RS,90050
97544170,Alegrete,RS,97544
83512030,Almirante Tamandaré,PR,83512
78125726,Várzea Grande,MT,78125
88806300,Criciúma,SC,88806
83824284,Fazenda Rio Grande,PR,83824
29308167,Cachoeiro de Itapemirim,ES,29308
31575065,Belo Horizonte,MG,31575
28897364,Rio das Ostras,RJ,28897
76821484,Porto Velho,RO,76821
23063060,Rio de Janeiro,RJ,23063
67103310,Ananindeua,PA,67103
73813880,Formosa,GO,73813
74920520,Aparecida de Goiânia,GO,74920
31150690,Belo Horizonte,MG,31150
60532760,Fortaleza,CE,60532
86189435,Cambé,PR,86189
40366180,Salvador,BA,40366
13345006,Indaiatuba,SP,13345
59015350,Natal,RN,59015
