32110010,Contagem,MG,32110
78117030,Várzea Grande,MT,78117
24431310,São Gonçalo,RJ,24431
87200232,Cianorte,PR,87200
69101010,Itacoatiara,AM,69101
29109155,Vila Velha,ES,29109
35010130,Governador Valadares,MG,35010
39807975,Topázio,MG,39807
95907200,Lajeado,RS,95907
32062001,Contagem,MG,32062
88021000,Florianópolis,SC,88021
64783970,São Braz do Piauí,PI,64783
09320170,Mauá,SP,09320
82590400,Curitiba,PR,82590
76829548,Porto Velho,RO,76829
12321550,Jacareí,SP,12321
23073780,Rio de Janeiro,RJ,23073
59064735,Natal,RN,59064
09608060,São Bernardo do Campo,SP,09608
44003465,Feira de Santana,BA,44003
24927320,Maricá,RJ,24927
78554008,Sinop,MT,78554
27770971,Andrade Pinto,RJ,27770
09963070,Diadema,SP,09963
72593000,Brasília,DF,72593
09663000,São Bernardo do Campo,SP,09663
12441270,Pindamonhangaba,SP,12441
87200051,Cianorte,PR,87200
26545640,Nilópolis,RJ,26545
76811864,Porto Velho,RO,76811
19908160,Ourinhos,SP,19908
77903970,Luzinópolis,TO,77903
94030001,Gravataí,RS,94030
87207350,Cianorte,PR,87207
22050001,Rio de Janeiro,RJ,22050
55191454,Santa Cruz do Capibaribe,PE,55191
83830469,Fazenda Rio Grande,PR,83830
76300000,Ceres,GO,76300
96875975,Gramado Xavier,RS,96875
11667000,Caraguatatuba,SP,11667
97195970,Silveira Martins,RS,97195
13175669,Sumaré,SP,13175
61810320,Pacatuba,CE,61810
41800700,Salvador,BA,41800
60752180,Fortaleza,CE,60752
05406040,São Paulo,SP,05406
17455970,Fernão,SP,17455
59092500,Natal,RN,59092
87810970,Guaporema,PR,87810
70361500,Brasília,DF,70361
97845990,Dezesseis de Novembro,RS,97845
18079792,Sorocaba,SP,18079
75023150,Anápolis,GO,75023
71070425,Brasília,DF,71070
87030405,Maringá,PR,87030
12041000,Taubaté,SP,12041
35024895,Governador Valadares,MG,35024
44025002,Feira de Santana,BA,44025
27278210,Volta Redonda,RJ,27278
23545037,Rio de Janeiro,RJ,23545
08596430,Itaquaquecetuba,SP,08596
85053525,Guarapuava,PR,85053
54749000,Nossa Senhora da Luz,PE,54749
25937008,Magé,RJ,25937
89020450,Blumenau,SC,89020
47830970,Baianópolis,BA,47830
57780970,Capela,AL,57780
96420400,Bagé,RS,96420
96206000,Rio Grande,RS,96206
63140970,Assaré,CE,63140
41927635,Salvador,BA,41927
82320750,Curitiba,PR,82320
43820280,Candeias,BA,43820
14179038,Sertãozinho,SP,14179
55614711,Vitória de Santo Antão,PE,55614
30430320,Belo Horizonte,MG,30430
79021188,Campo Grande,MS,79021
59154220,Parnamirim,RN,59154
89283141,São Bento do Sul,SC,89283
85856569,Foz do Iguaçu,PR,85856
30120020,Belo Horizonte,MG,30120
70833500,Brasília,DF,70833
13155450,Cosmópolis,SP,13155
87080190,Maringá,PR,87080
39370970,Jequitaí,MG,39370
35290972,Mantena,MG,35290
49760970,Rosário do Catete,SE,49760
88819450,Criciúma,SC,88819
27212050,Volta Redonda,RJ,27212
37590971,Jacutinga,MG,37590
97576248,Sant'Ana do Livramento,RS,97576
60832835,Fortaleza,CE,60832
13233250,Campo Limpo Paulista,SP,13233
27995970,Sana,RJ,27995
72640000,Brasília,DF,72640
59295569,São Gonçalo do Amarante,RN,59295
63020000,Juazeiro do Norte,CE,63020
13323165,Salto,SP,13323
63860959,Madalena,CE,63860
97504200,Uruguaiana,RS,97504
76801188,Porto Velho,RO,76801
87709330,Paranavaí,PR,87709
69311140,Boa Vista,RR,69311
25900611,Magé,RJ,25900
76980032,Vilhena,RO,76980
54440480,Jaboatão dos Guararapes,PE,54440
72901590,Santo Antônio do Descoberto,GO,72901
17180047,Iacanga,SP,17180
94770990,Capão da Porteira,RS,94770
79843015,Dourados,MS,79843
41192160,Salvador,BA,41192
95540970,Palmares do Sul,RS,95540
78559440,Sinop,MT,78559
12080700,Taubaté,SP,12080
88136500,Palhoça,SC,88136
77760970,Colinas do Tocantins,TO,77760
60415390,Fortaleza,CE,60415
78896145,Sorriso,MT,78896
35425015,Mariana,MG,35425
74665040,Goiânia,GO,74665
57037971,Maceió,AL,57037
20771005,Rio de Janeiro,RJ,20771
78650970,Santa Terezinha,MT,78650
