85525970,Mariópolis,PR,85525
58074746,João Pessoa,PB,58074
50640442,Recife,PE,50640
60326332,Fortaleza,CE,60326
60531515,Fortaleza,CE,60531
76821302,Porto Velho,RO,76821
89835970,São Domingos,SC,89835
69919710,Rio Branco,AC,69919
25046510,Duque de Caxias,RJ,25046
19350970,Emilianópolis,SP,19350
59260970,Boa Saúde,RN,59260
26557680,Mesquita,RJ,26557
57039092,Maceió,AL,57039
32675585,Betim,MG,32675
76873713,Ariquemes,RO,76873
08370430,São Paulo,SP,08370
69180970,Urucurituba,AM,69180
04147010,São Paulo,SP,04147
13400005,Piracicaba,SP,13400
29908044,Linhares,ES,29908
77630970,Lizarda,TO,77630
95773970,Alto Feliz,RS,95773
75460000,Nerópolis,GO,75460
13306423,Itu,SP,13306
16600242,Pirajuí,SP,16600
76964424,Cacoal,RO,76964
76842970,Mutum Paraná,RO,76842
13503719,Rio Claro,SP,13503
24741500,São Gonçalo,RJ,24741
07178712,Guarulhos,SP,07178
15530970,Cosmorama,SP,15530
57036850,Maceió,AL,57036
13515106,Charqueada,SP,13515
50690709,Recife,PE,50690
77465970,Figueirópolis,TO,77465
78278971,Lambari D'Oeste,MT,78278
76846970,Vista Alegre do Abunã,RO,76846
89843971,Águas Frias,SC,89843
95178070,Farroupilha,RS,95178
74817015,Goiânia,GO,74817
59890970,Frutuoso Gomes,RN,59890
16790970,Bento de Abreu,SP,16790
59040262,Natal,RN,59040
29040700,Vitória,ES,29040
77426112,Gurupi,TO,77426
75711618,Catalão,GO,75711
47800682,Barreiras,BA,47800
57063310,Maceió,AL,57063
64008085,Teresina,PI,64008
85025000,Guarapuava,PR,85025
49170970,Laranjeiras,SE,49170
78725789,Rondonópolis,MT,78725
74445505,Goiânia,GO,74445
76965630,Cacoal,RO,76965
65585970,Paulino Neves,MA,65585
59247970,Lagoa Salgada,RN,59247
33065000,Santa Luzia,MG,33065
99054314,Passo Fundo,RS,99054
65500970,Chapadinha,MA,65500
62670970,São Gonçalo do Amarante,CE,62670
55655970,Cumaru,PE,55655
60183694,Fortaleza,CE,60183
05586015,São Paulo,SP,05586
36026500,Juiz de Fora,MG,36026
60426107,Fortaleza,CE,60426
13481241,Limeira,SP,13481
68530970,Rio Maria,PA,68530
71973000,Brasília,DF,71973
36210970,Desterro do Melo,MG,36210
21240810,Rio de Janeiro,RJ,21240
37790971,Ibitiúra de Minas,MG,37790
38300156,Ituiutaba,MG,38300
18080300,Sorocaba,SP,18080
39430970,São João da Ponte,MG,39430
37115970,Monte Belo,MG,37115
23026170,Rio de Janeiro,RJ,23026
35595971,Luz,MG,35595
38441122,Araguari,MG,38441
07787530,Cajamar,SP,07787
12287020,Caçapava,SP,12287
13507230,Rio Claro,SP,13507
51020141,Recife,PE,51020
76876579,Ariquemes,RO,76876
93113070,São Leopoldo,RS,93113
76811800,Porto Velho,RO,76811
26380087,Queimados,RJ,26380
86182140,Cambé,PR,86182
76811360,Porto Velho,RO,76811
44051819,Feira de Santana,BA,44051
91310050,Porto Alegre,RS,91310
23944000,Angra dos Reis,RJ,23944
78552137,Sinop,MT,78552
85901000,Toledo,PR,85901
13849102,Mogi Guaçu,SP,13849
37418134,Três Corações,MG,37418
65633280,Timon,MA,65633
91140000,Porto Alegre,RS,91140
85862409,Foz do Iguaçu,PR,85862
88139032,Palhoça,SC,88139
92020583,Canoas,RS,92020
60182405,Fortaleza,CE,60182
86078100,Londrina,PR,86078
75136227,Anápolis,GO,75136
81130210,Curitiba,PR,81130
57062815,Maceió,AL,57062
13736260,Mococa,SP,13736
09980550,Diadema,SP,09980
17032780,Bauru,SP,17032
88135626,Palhoça,SC,88135
30622000,Belo Horizonte,MG,30622
79002070,Campo Grande,MS,79002
65076752,São Luís,MA,65076
68020290,Santarém,PA,68020
88330452,Balneário Camboriú,SC,88330
28540970,Cordeiro,RJ,28540
61800125,Pacatuba,CE,61800
45051075,Vitória da Conquista,BA,45051
76829106,Porto Velho,RO,76829
45211060,Jequié,BA,45211
08579010,Itaquaquecetuba,SP,08579
35109972,Chonim,MG,35109
69902672,Rio Branco,AC,69902
87101054,Maringá,PR,87101
