33934001,Ribeirão das Neves,MG,33934
71620400,Brasília,DF,71620
74630015,Goiânia,GO,74630
35324971,Entre Folhas,MG,35324
97335975,Santa Margarida do Sul,RS,97335
88372618,Navegantes,SC,88372
35001970,Governador Valadares,MG,35001
29820970,Água Doce do Norte,ES,29820
35694971,São José da Varginha,MG,35694
11438050,Guarujá,SP,11438
74130010,Goiânia,GO,74130
71982650,Brasília,DF,71982
95863971,Tabaí,RS,95863
36960970,Pocrane,MG,36960
35192971,São Sebastião da Barra,MG,35192
36513970,Dores do Turvo,MG,36513
36270976,Ressaquinha,MG,36270
77593970,Mateiros,TO,77593
75843970,Portelândia,GO,75843
95895971,Colinas,RS,95895
76540000,Mutunópolis,GO,76540
97590970,Rosário do Sul,RS,97590
78885970,Feliz Natal,MT,78885
96700970,São Jerônimo,RS,96700
76824193,Porto Velho,RO,76824
28093000,Campos dos Goytacazes,RJ,28093
64528970,Barra D'Alcântara,PI,64528
87960970,Marilena,PR,87960
86290970,Rancho Alegre,PR,86290
76966174,Cacoal,RO,76966
84400970,Prudentópolis,PR,84400
18250970,Guareí,SP,18250
45058000,Vitória da Conquista,BA,45058
78555056,Sinop,MT,78555
64968970,Morro Cabeça no Tempo,PI,64968
65418970,Peritoró,MA,65418
69555300,Tefé,AM,69555
65215970,Viana,MA,65215
87355970,Juranda,PR,87355
44925970,Jussara,BA,44925
45800970,Belmonte,BA,45800
45177970,Caraíbas,BA,45177
31710400,Belo Horizonte,MG,31710
46860970,Iaçu,BA,46860
53690970,Araçoiaba,PE,53690
46840970,Ibiquera,BA,46840
69265970,Apuí,AM,69265
22611040,Rio de Janeiro,RJ,22611
86410970,Ribeirão Claro,PR,86410
12611030,Lorena,SP,12611
58745971,Imaculada,PB,58745
44019700,Feira de Santana,BA,44019
60356383,Fortaleza,CE,60356
07942170,Francisco Morato,SP,07942
07156100,Guarulhos,SP,07156
24742520,São Gonçalo,RJ,24742
08472600,São Paulo,SP,08472
68533970,Água Azul do Norte,PA,68533
09950461,Diadema,SP,09950
39629500,Taboa,MG,39629
37447970,Minduri,MG,37447
69022000,Manaus,AM,69022
30830093,Belo Horizonte,MG,30830
25075075,Duque de Caxias,RJ,25075
70765500,Brasília,DF,70765
07788005,Cajamar,SP,07788
27175970,Piraí,RJ,27175
70754500,Brasília,DF,70754
07945120,Francisco Morato,SP,07945
79043051,Campo Grande,MS,79043
76813342,Porto Velho,RO,76813
99175970,Nicolau Vergueiro,RS,99175
89261000,Jaraguá do Sul,SC,89261
34535100,Sabará,MG,34535
97573850,Sant'Ana do Livramento,RS,97573
82305200,Curitiba,PR,82305
76160000,Sanclerlândia,GO,76160
37900238,Passos,MG,37900
99760970,Itatiba do Sul,RS,99760
46290970,Mortugaba,BA,46290
76801902,Porto Velho,RO,76801
89167108,Rio do Sul,SC,89167
86390970,Cambará,PR,86390
95997971,Itapuca,RS,95997
86890970,Cambira,PR,86890
70632100,Brasília,DF,70632
89410970,Santa Cruz do Timbó,SC,89410
20551031,Rio de Janeiro,RJ,20551
98300970,Palmeira das Missões,RS,98300
39408253,Montes Claros,MG,39408
87250970,Peabiru,PR,87250
07262330,Guarulhos,SP,07262
15240970,Nipoã,SP,15240
18021200,Sorocaba,SP,18021
76824100,Porto Velho,RO,76824
89817971,Fazenda Zandavalli,SC,89817
97310028,São Gabriel,RS,97310
45260970,Poções,BA,45260
40710653,Salvador,BA,40710
12704171,Cruzeiro,SP,12704
59880970,João Dias,RN,59880
44840970,Tapiramutá,BA,44840
25237010,Duque de Caxias,RJ,25237
37048005,Varginha,MG,37048
15230970,Adolfo,SP,15230
86079225,Londrina,PR,86079
17207400,Jaú,SP,17207
13104329,Campinas,SP,13104
30480760,Belo Horizonte,MG,30480
12283486,Caçapava,SP,12283
59324970,Jardim de Piranhas,RN,59324
74410065,Goiânia,GO,74410
14315700,Batatais,SP,14315
45570991,Ipiaú,BA,45570
39210970,Santo Hipólito,MG,39210
39120970,Gouveia,MG,39120
68548971,Sapucaia,PA,68548
29050760,Vitória,ES,29050
34735020,Sabará,MG,34735
30451381,Belo Horizonte,MG,30451
65990970,Riachão,MA,65990
45990796,Teixeira de Freitas,BA,45990
69104034,Itacoatiara,AM,69104
