60421640,Fortaleza,CE,60421
28913130,Cabo Frio,RJ,28913
28906280,Cabo Frio,RJ,28906
93410172,Novo Hamburgo,RS,93410
45611100,Itabuna,BA,45611
26043312,Nova Iguaçu,RJ,26043
87204308,Cianorte,PR,87204
40349530,Salvador,BA,40349
76873384,Ariquemes,RO,76873
89112786,Gaspar,SC,89112
13848830,Mogi Guaçu,SP,13848
44092442,Feira de Santana,BA,44092
19580970,Anhumas,SP,19580
06648020,Jandira,SP,06648
76987608,Vilhena,RO,76987
36051399,Juiz de Fora,MG,36051
14713000,Bebedouro,SP,14713
47300970,Casa Nova,BA,47300
60542122,Fortaleza,CE,60542
29706020,Colatina,ES,29706
13780970,Divinolândia,SP,13780
19865970,Pedrinhas Paulista,SP,19865
23931470,Angra dos Reis,RJ,23931
56840970,Iguaraci,PE,56840
17470212,Duartina,SP,17470
48840970,Cansanção,BA,48840
38702044,Patos de Minas,MG,38702
88330260,Balneário Camboriú,SC,88330
59355970,Equador,RN,59355
29906850,Linhares,ES,29906
19065700,Presidente Prudente,SP,19065
46570970,Botuporã,BA,46570
95706000,Bento Gonçalves,RS,95706
63670970,Arneiroz,CE,63670
69905853,Rio Branco,AC,69905
68513602,Marabá,PA,68513
76962000,Cacoal,RO,76962
28990894,Saquarema,RJ,28990
40223580,Salvador,BA,40223
97314086,São Gabriel,RS,97314
62725970,Lagoa do Mato,CE,62725
37548970,Conceição dos Ouros,MG,37548
84020155,Ponta Grossa,PR,84020
83015810,São José dos Pinhais,PR,83015
08685130,Suzano,SP,08685
76873132,Ariquemes,RO,76873
89253506,Jaraguá do Sul,SC,89253
16570064,Guarantã,SP,16570
24007900,Niterói,RJ,24007
65170970,Icatu,MA,65170
16058219,Araçatuba,SP,16058
88070040,Florianópolis,SC,88070
37310970,Bom Jardim de Minas,MG,37310
11668600,Caraguatatuba,SP,11668
17501230,Marília,SP,17501
76829124,Porto Velho,RO,76829
18670017,Areiópolis,SP,18670
29033334,Vitória,ES,29033
35358971,Santana do Tabuleiro,MG,35358
13500400,Rio Claro,SP,13500
08257020,São Paulo,SP,08257
17051420,Bauru,SP,17051
25041505,Duque de Caxias,RJ,25041
40342005,Salvador,BA,40342
37170970,Boa Esperança,MG,37170
19061545,Presidente Prudente,SP,19061
44088072,Feira de Santana,BA,44088
75815000,Itajá,GO,75815
58428812,Campina Grande,PB,58428
76829524,Porto Velho,RO,76829
28300970,Itaperuna,RJ,28300
26330450,Queimados,RJ,26330
71697083,Brasília,DF,71697
50790186,Recife,PE,50790
78265970,Reserva do Cabaçal,MT,78265
96178970,Arambaré,RS,96178
74885760,Goiânia,GO,74885
78552262,Sinop,MT,78552
29222653,Guarapari,ES,29222
53170497,Olinda,PE,53170
26053550,Nova Iguaçu,RJ,26053
76985798,Vilhena,RO,76985
08560010,Poá,SP,08560
32677299,Betim,MG,32677
91788400,Porto Alegre,RS,91788
14580970,Guará,SP,14580
35702134,Sete Lagoas,MG,35702
88372500,Navegantes,SC,88372
76901270,Ji-Paraná,RO,76901
31920010,Belo Horizonte,MG,31920
54300087,Jaboatão dos Guararapes,PE,54300
60873073,Fortaleza,CE,60873
06820050,Embu das Artes,SP,06820
76825033,Porto Velho,RO,76825
86845970,Grandes Rios,PR,86845
71655400,Brasília,DF,71655
84290970,Sapopema,PR,84290
76954970,Alta Floresta D'Oeste,RO,76954
79831110,Dourados,MS,79831
65302240,Santa Inês,MA,65302
39440807,Janaúba,MG,39440
11013400,Santos,SP,11013
45550991,Ubatã,BA,45550
46140970,Livramento de Nossa Senhora,BA,46140
25808020,Três Rios,RJ,25808
05337040,São Paulo,SP,05337
07177025,Guarulhos,SP,07177
18745970,Coronel Macedo,SP,18745
71715048,Brasília,DF,71715
24716715,São Gonçalo,RJ,24716
60532650,Fortaleza,CE,60532
30421026,Belo Horizonte,MG,30421
07781080,Cajamar,SP,07781
13088654,Campinas,SP,13088
46980970,Iraquara,BA,46980
46835970,Nova Redenção,BA,46835
15150970,Monte Aprazível,SP,15150
18470970,Riversul,SP,18470
48630970,Rodelas,BA,48630
58533970,Pindurão,PB,58533
95612190,Taquara,RS,95612
57950970,Japaratinga,AL,57950
88168556,Biguaçu,SC,88168
