94445700,Viamão,RS,94445
78665970,Alto Boa Vista,MT,78665
97970970,Roque Gonzales,RS,97970
57700970,Viçosa,AL,57700
56250970,Trindade,PE,56250
58345970,Mari,PB,58345
11615651,São Sebastião,SP,11615
29050667,Vitória,ES,29050
60533520,Fortaleza,CE,60533
75261698,Senador Canedo,GO,75261
25820180,Três Rios,RJ,25820
64516970,Colônia do Piauí,PI,64516
63190970,Santana do Cariri,CE,63190
15780970,Santa Rita D'Oeste,SP,15780
78553575,Sinop,MT,78553
74503100,Goiânia,GO,74503
76383050,Goianésia,GO,76383
17601211,Tupã,SP,17601
18405420,Itapeva,SP,18405
33016090,Santa Luzia,MG,33016
49530970,Ribeirópolis,SE,49530
55024586,Caruaru,PE,55024
88052401,Florianópolis,SC,88052
23078901,Rio de Janeiro,RJ,23078
35669970,Papagaios,MG,35669
88020178,Florianópolis,SC,88020
37460972,Passa Quatro,MG,37460
52191566,Recife,PE,52191
38740562,Patrocínio,MG,38740
65340970,Conceição do Lago-Açu,MA,65340
40050104,Salvador,BA,40050
38649970,Urucuia,MG,38649
32223450,Contagem,MG,32223
23832220,Itaguaí,RJ,23832
08779700,Mogi das Cruzes,SP,08779
74913146,Aparecida de Goiânia,GO,74913
35030070,Governador Valadares,MG,35030
90040030,Porto Alegre,RS,90040
33933550,Ribeirão das Neves,MG,33933
06327270,Carapicuíba,SP,06327
99615970,Trindade do Sul,RS,99615
76828350,Porto Velho,RO,76828
55044014,Caruaru,PE,55044
80231970,Curitiba,PR,80231
76977970,São Felipe D'Oeste,RO,76977
82821002,Curitiba,PR,82821
29107900,Vila Velha,ES,29107
77665970,Barrolândia,TO,77665
76390970,Barro Alto,GO,76390
70743500,Brasília,DF,70743
77675970,Marianópolis do Tocantins,TO,77675
21380007,Rio de Janeiro,RJ,21380
24910040,Maricá,RJ,24910
36880143,Muriaé,MG,36880
12904140,Bragança Paulista,SP,12904
44600970,Ipirá,BA,44600
36700140,Leopoldina,MG,36700
85740970,Pérola d'Oeste,PR,85740
87083710,Maringá,PR,87083
88760970,Rio Fortuna,SC,88760
84615970,Porto Vitória,PR,84615
12512110,Guaratinguetá,SP,12512
15755970,Turmalina,SP,15755
55435970,São João,PE,55435
60510192,Fortaleza,CE,60510
15313971,Nova Castilho,SP,15313
87706180,Paranavaí,PR,87706
73751565,Planaltina,GO,73751
79084200,Campo Grande,MS,79084
59240970,Tangará,RN,59240
59808970,Serrinha dos Pintos,RN,59808
73150075,Brasília,DF,73150
15091180,São José do Rio Preto,SP,15091
41770160,Salvador,BA,41770
12712140,Cruzeiro,SP,12712
45725970,Santa Cruz da Vitória,BA,45725
83505767,Almirante Tamandaré,PR,83505
69195970,Boa Vista do Ramos,AM,69195
45460970,Wenceslau Guimarães,BA,45460
55515970,Amaraji,PE,55515
65725970,Pedreiras,MA,65725
74530425,Goiânia,GO,74530
49045010,Aracaju,SE,49045
60530000,Fortaleza,CE,60530
57150990,Pilar,AL,57150
13335541,Indaiatuba,SP,13335
45400970,Valença,BA,45400
59760970,Almino Afonso,RN,59760
62150970,Santana do Acaraú,CE,62150
53560121,Abreu e Lima,PE,53560
59338970,Tenente Laurentino Cruz,RN,59338
90420050,Porto Alegre,RS,90420
12948280,Atibaia,SP,12948
62015505,Sobral,CE,62015
58800260,Sousa,PB,58800
74765450,Goiânia,GO,74765
53025210,Olinda,PE,53025
68860970,Salvaterra,PA,68860
76919970,Ministro Andreazza,RO,76919
76824708,Porto Velho,RO,76824
68473972,Novo Repartimento,PA,68473
47814554,Barreiras,BA,47814
72006290,Brasília,DF,72006
76820678,Porto Velho,RO,76820
36335970,Ritápolis,MG,36335
06396000,Carapicuíba,SP,06396
11540200,Cubatão,SP,11540
05583075,São Paulo,SP,05583
89110462,Gaspar,SC,89110
77803110,Araguaína,TO,77803
30330000,Belo Horizonte,MG,30330
60347445,Fortaleza,CE,60347
60532670,Fortaleza,CE,60532
70745500,Brasília,DF,70745
73805640,Formosa,GO,73805
21380002,Rio de Janeiro,RJ,21380
81690500,Curitiba,PR,81690
60025062,Fortaleza,CE,60025
47850025,Luís Eduardo Magalhães,BA,47850
53565631,Abreu e Lima,PE,53565
78553298,Sinop,MT,78553
22640903,Rio de Janeiro,RJ,22640
